,0,1,2,3,4,5
413,53.0,1.0,1.0,722.0,1.99819981998,0.001800180018
414,80.0,1.0,1.0,1873.0,1.99928901529,0.000710984713829
415,91.0,1.0,2.0,777.0,3.99487836108,0.00255917896289
416,157.0,1.0,1.0,2570.0,1.99948307056,0.000516929439132
417,193.0,1.0,1.0,6376.0,1.99978978348,0.000210216523019
418,282.0,1.0,4.0,1780.0,7.99400861262,0.00149700535817
419,154.0,1.0,2.0,1919.0,3.99792423456,0.00103761334922
420,249.0,1.0,3.0,2224.0,5.99680397727,0.00106496252482
421,327.0,1.0,5.0,2423.0,9.99415409798,0.00116863354747
422,189.0,1.0,1.0,4893.0,1.99972711147,0.000272888525038
423,151.0,1.0,1.0,4345.0,1.99969437653,0.000305623471883
424,166.0,1.0,5.0,687.0,9.97981429148,0.00403061966538
425,281.0,1.0,2.0,2743.0,3.99854094474,0.000729394553947
426,110.0,2.0,5.0,410.0,9.96546961326,0.00688698660211
427,250.0,1.0,4.0,1983.0,7.99453551913,0.00136542024238
428,322.0,1.0,2.0,3913.0,3.99898670044,0.000506585596712
429,444.0,1.0,5.0,2605.0,9.99449399846,0.00110071519807
430,324.0,1.0,4.0,2450.0,7.99566101695,0.00108430445036
431,94.0,1.0,1.0,1861.0,1.99928977273,0.000710227272727
432,142.0,1.0,1.0,4668.0,1.99971309712,0.000286902883374
433,198.0,1.0,1.0,1.0,3.99754375192,0.00122774685255
434,192.0,2.0,2.0,4813.0,3.99916986614,0.000415023854934
435,161.0,1.0,4.0,596.0,7.98120963006,0.00468931235609
436,102.0,1.0,2.0,572.0,3.99288256228,0.00355554992189
437,318.0,1.0,5.0,2300.0,9.99385145106,0.00122910483963
438,299.0,1.0,4.0,1911.0,7.9944318775,0.00139130384224
439,128.0,1.0,1.0,3845.0,1.99965301874,0.000346981263012
440,297.0,1.0,2.0,4987.0,3.99919927935,0.000400320248183
441,199.0,1.0,4.0,1345.0,7.99212598425,0.00196705045145
442,262.0,1.0,4.0,2716.0,7.99613293051,0.000966416839559
443,82.0,1.0,1.0,2675.0,1.99950568463,0.000494315373208
444,235.0,1.0,4.0,1217.0,7.9913302628,0.00216567215794
445,146.0,1.0,1.0,3190.0,1.99957689867,0.000423101332769
446,79.0,1.0,2.0,601.0,3.99332777314,0.00333332869211
447,254.0,1.0,5.0,772.0,9.9815293683,0.00368866569413
448,342.0,1.0,3.0,3911.0,5.99819512684,0.000601503723109
449,194.0,1.0,3.0,1461.0,5.9950752394,0.00164068835233
450,170.0,1.0,2.0,2289.0,3.99823516435,0.000882223116582
451,177.0,1.0,4.0,979.0,7.98927613941,0.00267826890359
452,213.0,1.0,4.0,1376.0,7.99225556631,0.00193470238836
453,226.0,1.0,3.0,3792.0,5.99810266681,0.000632311054903
454,286.0,1.0,3.0,3229.0,5.99775952203,0.000746640050047
455,146.0,1.0,5.0,586.0,9.97628083491,0.00473482716417
456,144.0,1.0,4.0,614.0,7.98202247191,0.00448680296341
457,194.0,1.0,3.0,3007.0,5.99763033175,0.000789681413002
458,82.0,1.0,1.0,1351.0,1.9990234375,0.0009765625
459,337.0,1.0,4.0,2507.0,7.99574807335,0.0010625578835
460,52.0,1.0,1.0,879.0,1.99846390169,0.00153609831029
461,109.0,1.0,1.0,3850.0,1.99965481533,0.0003451846738
462,269.0,1.0,3.0,3524.0,5.99797479748,0.000674915584278
463,192.0,1.0,3.0,2042.0,5.99651837524,0.00116009254696
464,307.0,1.0,3.0,2920.0,5.99753559693,0.000821242721749
465,210.0,1.0,1.0,5554.0,1.99976033553,0.000239664469742
466,220.0,1.0,4.0,1613.0,7.99333888426,0.00166423878498
467,184.0,1.0,1.0,2101.0,1.99936708861,0.000632911392405
468,234.0,1.0,2.0,2782.0,3.99855360694,0.000723065751708
469,130.0,1.0,3.0,1128.0,5.99352983465,0.00215517074241
470,304.0,1.0,5.0,1544.0,9.9906699011,0.00186462670793
471,266.0,1.0,1.0,1.0,5.99657534247,0.00114111804804
472,259.0,1.0,2.0,2576.0,3.99846005775,0.000769822883663
473,369.0,1.0,4.0,2255.0,7.99528788102,0.00117750926083
474,137.0,1.0,2.0,1045.0,3.9961722488,0.00191295942978
475,147.0,1.0,1.0,5182.0,1.99974216836,0.000257831635942
476,330.0,1.0,5.0,1967.0,9.99279123414,0.00144092159108
477,140.0,1.0,2.0,868.0,3.99534883721,0.00232422852659
478,117.0,1.0,2.0,948.0,3.99577167019,0.00211304689063
479,161.0,1.0,1.0,3006.0,1.99955956838,0.000440431622991
480,189.0,1.0,3.0,1886.0,5.99625234229,0.00124869894675
481,217.0,1.0,2.0,5027.0,3.99919419823,0.000402860300013
482,294.0,1.0,5.0,2880.0,9.99497184232,0.00100522697801
483,81.0,1.0,2.0,673.0,3.99399399399,0.0030007468024
484,141.0,1.0,2.0,1756.0,3.99770576427,0.00114678880214
485,345.0,1.0,5.0,2616.0,9.99450307828,0.00109890083324
486,194.0,1.0,2.0,2536.0,3.99840510367,0.000797289153274
487,138.0,1.0,2.0,1554.0,3.99749843652,0.00125039050251
488,268.0,1.0,1.0,6026.0,1.9997789811,0.000221018897116
489,297.0,1.0,4.0,2606.0,7.99588318539,0.00102880638
490,241.0,1.0,3.0,3030.0,5.99759068398,0.00080289031914
491,155.0,1.0,1.0,5052.0,1.99973934576,0.000260654242148
492,306.0,1.0,3.0,3060.0,5.99764027268,0.00078636951261
493,315.0,1.0,4.0,2763.0,7.99610989545,0.000972171415861
494,372.0,1.0,5.0,2611.0,9.99459284092,0.00108096396722
495,219.0,1.0,3.0,2108.0,5.99658703072,0.00113722492523
496,228.0,1.0,5.0,1258.0,9.988906146,0.00221680118642
497,355.0,1.0,5.0,2861.0,9.99488595684,0.0010223901347
498,215.0,1.0,5.0,1253.0,9.98846863469,0.00230414501377
499,115.0,1.0,3.0,557.0,5.98728813559,0.00423129903575
500,437.0,1.0,5.0,2181.0,9.99343228688,0.0013128523761
501,125.0,1.0,3.0,836.0,5.99132111861,0.00289016937704
502,230.0,1.0,4.0,1219.0,7.99114799447,0.00221116435929
503,256.0,1.0,1.0,4982.0,1.99973226238,0.000267737617135
504,132.0,1.0,3.0,560.0,5.9871336669,0.00428264210794
505,115.0,1.0,1.0,4752.0,1.99971775332,0.000282246683601
506,227.0,1.0,4.0,797.0,7.9868798688,0.00327599666481
507,171.0,1.0,2.0,1989.0,3.99802176063,0.000988875033548
508,255.0,1.0,3.0,2700.0,5.99736225088,0.000878991975799
509,185.0,1.0,2.0,3137.0,3.99874134676,0.000629227591937
510,284.0,1.0,5.0,1141.0,9.98729028978,0.00253935679883
511,335.0,1.0,5.0,2117.0,9.99325872994,0.00134752679746
512,163.0,1.0,1.0,5949.0,1.99977500281,0.000224997187535
513,267.0,1.0,3.0,3299.0,5.9978435366,0.000718648878097
514,275.0,1.0,4.0,2446.0,7.99567859554,0.00107991337055
515,213.0,1.0,3.0,1.0,9.98667377399,0.00266240303225
516,64.0,1.0,1.0,2632.0,1.99949044586,0.000509554140127
517,305.0,1.0,3.0,3898.0,5.99814203138,0.000619195006852
518,186.0,1.0,1.0,5006.0,1.99973411327,0.000265886732252
519,245.0,1.0,1.0,3547.0,1.99962637773,0.000373622267887
520,78.0,1.0,2.0,951.0,3.99582898853,0.00208441783439
521,95.0,1.0,1.0,3457.0,1.9996124031,0.000387596899225
522,427.0,1.0,3.0,3470.0,5.99791570171,0.000694605176805
523,164.0,1.0,2.0,3051.0,3.99868809446,0.000655845185248
524,84.0,1.0,1.0,1521.0,1.99910354101,0.000896458987001
525,269.0,1.0,4.0,2043.0,7.99479590177,0.00130038970426
526,280.0,1.0,3.0,1923.0,5.9962863627,0.00123736821352
527,185.0,1.0,2.0,3738.0,3.99893247932,0.000533689107076
528,194.0,1.0,1.0,3380.0,1.99960653158,0.000393468424159
529,173.0,1.0,3.0,769.0,5.99095022624,0.00301355645183
530,259.0,1.0,5.0,1650.0,9.99154119438,0.00169061610734
531,185.0,1.0,1.0,4095.0,1.99967378894,0.000326211058555
532,338.0,1.0,3.0,3939.0,5.99818273599,0.000605632344103
533,243.0,1.0,5.0,1513.0,9.99061913696,0.0018747643342
534,199.0,1.0,5.0,851.0,9.98367613451,0.00326050820853
535,140.0,1.0,1.0,4521.0,1.9997037037,0.000296296296296
536,196.0,1.0,2.0,3107.0,3.99873015873,0.000634819837868
537,250.0,1.0,2.0,2075.0,3.99810381607,0.000947867192051
538,307.0,1.0,5.0,1685.0,9.99190021059,0.00161890800561
539,107.0,1.0,1.0,1.0,7.97568389058,0.00606515885215
540,250.0,1.0,2.0,4785.0,3.99916116179,0.000419375121832
541,125.0,1.0,2.0,1975.0,3.99794450154,0.0010274850942
542,212.0,1.0,2.0,3174.0,3.99872591177,0.000636942642843
543,318.0,1.0,5.0,2115.0,9.99315443593,0.00136836292427
544,188.0,1.0,4.0,1230.0,7.99111111111,0.00222036985582
545,146.0,1.0,4.0,666.0,7.98443579767,0.00388537021784
546,149.0,1.0,2.0,2804.0,3.99858881637,0.000705467328223
547,112.0,1.0,1.0,5761.0,1.99976883957,0.000231160425335
548,360.0,1.0,5.0,2646.0,9.99450126471,0.00109926322753
549,308.0,1.0,3.0,2711.0,5.99734630694,0.000884303495568
550,191.0,1.0,3.0,1173.0,5.99386293897,0.00204429158901
551,230.0,1.0,3.0,3362.0,5.99786578136,0.000711237493343
552,156.0,1.0,1.0,1023.0,1.99873657612,0.00126342387871
553,231.0,1.0,2.0,3924.0,3.99898412698,0.000507871999871
554,161.0,1.0,1.0,4070.0,1.99967245332,0.000327546675401
555,232.0,1.0,3.0,1552.0,5.99545224861,0.0015151509347
556,228.0,1.0,2.0,1905.0,3.99790575916,0.00104684623178
557,172.0,1.0,4.0,950.0,7.98900721402,0.00274536330379
558,142.0,1.0,2.0,2859.0,3.99860772711,0.000696015270168
559,288.0,1.0,5.0,968.0,9.98503442083,0.00298953126372
560,156.0,1.0,1.0,4491.0,1.99970374759,0.000296252407051
561,331.0,1.0,1.0,6565.0,1.99979732469,0.000202675314147
562,150.0,1.0,2.0,1689.0,3.99770246984,0.00114843506746
563,244.0,1.0,5.0,2193.0,9.99368208239,0.00126294478483
564,116.0,1.0,2.0,692.0,3.99433427762,0.00283085349229
565,350.0,1.0,4.0,2657.0,7.99606250769,0.000984009661296
566,186.0,1.0,2.0,1306.0,3.99696394687,0.00151745024558
567,312.0,1.0,1.0,3959.0,1.99966136133,0.000338638672536
568,97.0,1.0,2.0,1411.0,3.99715302491,0.00142298078495
569,336.0,1.0,4.0,2363.0,7.99553322166,0.0011162268912
570,235.0,1.0,4.0,2102.0,7.99497408513,0.00125588659835
571,220.0,1.0,2.0,4017.0,3.99901611118,0.000491883900514
572,385.0,1.0,5.0,2503.0,9.99425022999,0.00114942498332
573,71.0,1.0,1.0,1424.0,1.99906015038,0.00093984962406
574,235.0,1.0,1.0,5380.0,1.99975167619,0.000248323814254
575,135.0,1.0,3.0,1319.0,5.99461400359,0.00179425740904
576,129.0,1.0,1.0,5058.0,1.9997365301,0.000263469898564
577,189.0,1.0,5.0,1023.0,9.98585972851,0.0028248542372
578,227.0,1.0,4.0,2018.0,7.99461641992,0.00134521561836
579,242.0,1.0,4.0,1397.0,7.99256850906,0.00185657805088
580,129.0,1.0,3.0,905.0,5.99229781772,0.00256519598361
581,274.0,1.0,4.0,2705.0,7.99609231896,0.000976562325228
582,159.0,1.0,5.0,369.0,9.96229260935,0.00751871140328
583,172.0,1.0,4.0,842.0,7.98721534159,0.00319233227082
584,92.0,1.0,3.0,734.0,5.99018003273,0.00326974892616
585,291.0,1.0,5.0,1844.0,9.99242194604,0.00151469182144
586,264.0,1.0,3.0,2397.0,5.99703996053,0.000986355256667
587,192.0,1.0,1.0,4348.0,1.99969600243,0.000303997568019
588,101.0,1.0,1.0,5751.0,1.99976738776,0.000232612235404
589,276.0,1.0,3.0,3642.0,5.99800598205,0.000664525369162
590,147.0,1.0,1.0,3867.0,1.99965331947,0.000346680533888
591,100.0,1.0,2.0,1198.0,3.99665271967,0.00167293960639
592,141.0,1.0,1.0,4485.0,1.99970109102,0.000298908982215
593,121.0,1.0,1.0,1811.0,1.99927033929,0.000729660707771
594,284.0,1.0,2.0,4550.0,3.99912251837,0.00043869268521
595,183.0,1.0,3.0,2160.0,5.99670932358,0.00109649100815
596,197.0,1.0,2.0,2841.0,3.99857091819,0.000714413242484
597,73.0,1.0,2.0,497.0,3.992,0.003995995996
598,166.0,1.0,1.0,5872.0,1.99977166343,0.000228336568101
599,2.0,6586.0,2.0,6586.0,2.0,0.000303720577069
600,2.0,7548.0,2.0,7548.0,2.0,0.000265005962634
601,2.0,1904.0,2.0,1904.0,2.0,0.00105097214924
602,2.0,8215.0,2.0,8215.0,2.0,0.000243486729973
603,2.0,2468.0,2.0,2468.0,2.0,0.000810701256587
604,2.0,7383.0,2.0,7383.0,2.0,0.000270929287456
605,2.0,7399.0,2.0,7399.0,2.0,0.000270343336037
606,2.0,6954.0,2.0,6954.0,2.0,0.000287645620595
607,2.0,8764.0,2.0,8764.0,2.0,0.000228232340523
608,2.0,6999.0,2.0,6999.0,2.0,0.000285795941698
609,2.0,6067.0,2.0,6067.0,2.0,0.000329706561161
610,2.0,2830.0,2.0,2830.0,2.0,0.000706963591375
611,2.0,1789.0,2.0,1789.0,2.0,0.00111856823266
612,2.0,6944.0,2.0,6944.0,2.0,0.000288059916463
613,2.0,4406.0,2.0,4406.0,2.0,0.000454029511918
614,2.0,4423.0,2.0,4423.0,2.0,0.000452284034374
615,2.0,7724.0,2.0,7724.0,2.0,0.000258966722776
616,2.0,8477.0,2.0,8477.0,2.0,0.00023596035866
617,2.0,6320.0,2.0,6320.0,2.0,0.00031650577623
618,2.0,7446.0,2.0,7446.0,2.0,0.000268636668905
619,2.0,1768.0,2.0,1768.0,2.0,0.00113186191285
620,2.0,2821.0,2.0,2821.0,2.0,0.000709219858156
621,2.0,3170.0,2.0,3170.0,2.0,0.000631113916062
622,2.0,4014.0,2.0,4014.0,2.0,0.000498380264142
623,2.0,4983.0,2.0,4983.0,2.0,0.00040144520273
624,2.0,8359.0,2.0,8359.0,2.0,0.000239291696578
625,2.0,3787.0,2.0,3787.0,2.0,0.000528262017961
626,2.0,5810.0,2.0,5810.0,2.0,0.000344293337924
627,2.0,7922.0,2.0,7922.0,2.0,0.000252493372049
628,2.0,5215.0,2.0,5215.0,2.0,0.000383582662064
629,2.0,6584.0,2.0,6584.0,2.0,0.000303812851284
630,2.0,9654.0,2.0,9654.0,2.0,0.000207189474775
631,2.0,6821.0,2.0,6821.0,2.0,0.000293255131965
632,2.0,3530.0,2.0,3530.0,2.0,0.000566732785492
633,2.0,9420.0,2.0,9420.0,2.0,0.000212336766111
634,2.0,2722.0,2.0,2722.0,2.0,0.000735023888276
635,2.0,8086.0,2.0,8086.0,2.0,0.000247371675943
636,2.0,3655.0,2.0,3655.0,2.0,0.000547345374932
637,2.0,7179.0,2.0,7179.0,2.0,0.000278629144609
638,2.0,1120.0,2.0,1120.0,2.0,0.0017873100983
639,2.0,9274.0,2.0,9274.0,2.0,0.000215679930982
640,2.0,1549.0,2.0,1549.0,2.0,0.00129198966408
641,2.0,1970.0,2.0,1970.0,2.0,0.0010157440325
642,2.0,9597.0,2.0,9597.0,2.0,0.000208420175073
643,2.0,3576.0,2.0,3576.0,2.0,0.000559440559441
644,2.0,4347.0,2.0,4347.0,2.0,0.000460193281178
645,2.0,2389.0,2.0,2389.0,2.0,0.000837520938023
646,2.0,9806.0,2.0,9806.0,2.0,0.000203977562468
647,2.0,5817.0,2.0,5817.0,2.0,0.000343878954608
648,2.0,5924.0,2.0,5924.0,2.0,0.000337666722944
649,2.0,9315.0,2.0,9315.0,2.0,0.000214730513206
650,2.0,6377.0,2.0,6377.0,2.0,0.000313676286073
651,2.0,4348.0,2.0,4348.0,2.0,0.000460087416609
652,2.0,7819.0,2.0,7819.0,2.0,0.000255819902788
653,2.0,7476.0,2.0,7476.0,2.0,0.000267558528428
654,2.0,8796.0,2.0,8796.0,2.0,0.000227401932916
655,2.0,7112.0,2.0,7112.0,2.0,0.0002812543946
656,2.0,5264.0,2.0,5264.0,2.0,0.000380011400342
657,2.0,7810.0,2.0,7810.0,2.0,0.000256114739403
658,2.0,9913.0,2.0,9913.0,2.0,0.000201775625504
659,2.0,5404.0,2.0,5404.0,2.0,0.000370164723302
660,2.0,7619.0,2.0,7619.0,2.0,0.000262536098714
661,2.0,2841.0,2.0,2841.0,2.0,0.000704225352113
662,2.0,4396.0,2.0,4396.0,2.0,0.000455062571104
663,2.0,3899.0,2.0,3899.0,2.0,0.000513083632632
664,2.0,8018.0,2.0,8018.0,2.0,0.000249469876512
665,2.0,1294.0,2.0,1294.0,2.0,0.0015467904099
666,2.0,9052.0,2.0,9052.0,2.0,0.000220970058557
667,2.0,7074.0,2.0,7074.0,2.0,0.000282765446062
668,2.0,8336.0,2.0,8336.0,2.0,0.000239952009598
669,2.0,2735.0,2.0,2735.0,2.0,0.000731528895391
670,2.0,1328.0,2.0,1328.0,2.0,0.00150715900528
671,2.0,2389.0,2.0,2389.0,2.0,0.000837520938023
672,2.0,6692.0,2.0,6692.0,2.0,0.000298908982215
673,2.0,4546.0,2.0,4546.0,2.0,0.0004400440044
674,2.0,1702.0,2.0,1702.0,2.0,0.00117577895356
675,2.0,7234.0,2.0,7234.0,2.0,0.000276510438269
676,2.0,8588.0,2.0,8588.0,2.0,0.000232910213113
677,2.0,2034.0,2.0,2034.0,2.0,0.000983767830792
678,2.0,4669.0,2.0,4669.0,2.0,0.000428449014567
679,2.0,8820.0,2.0,8820.0,2.0,0.000226783081982
680,2.0,2266.0,2.0,2266.0,2.0,0.000883002207506
681,2.0,7235.0,2.0,7235.0,2.0,0.000276472214542
682,2.0,5983.0,2.0,5983.0,2.0,0.00033433634236
683,2.0,6637.0,2.0,6637.0,2.0,0.000301386377336
684,2.0,4407.0,2.0,4407.0,2.0,0.000453926463913
685,2.0,3615.0,2.0,3615.0,2.0,0.000553403431101
686,2.0,8813.0,2.0,8813.0,2.0,0.000226963231956
687,2.0,2785.0,2.0,2785.0,2.0,0.000718390804598
688,2.0,1282.0,2.0,1282.0,2.0,0.0015612802498
689,2.0,5863.0,2.0,5863.0,2.0,0.000341180484476
690,2.0,4960.0,2.0,4960.0,2.0,0.000403307118371
691,2.0,2097.0,2.0,2097.0,2.0,0.000954198473282
692,2.0,1454.0,2.0,1454.0,2.0,0.0013764624914
693,2.0,9544.0,2.0,9544.0,2.0,0.000209577700933
694,2.0,6565.0,2.0,6565.0,2.0,0.000304692260817
695,2.0,5695.0,2.0,5695.0,2.0,0.000351246926589
696,2.0,2830.0,2.0,2830.0,2.0,0.000706963591375
697,2.0,7049.0,2.0,7049.0,2.0,0.000283768444949
698,2.0,3798.0,2.0,3798.0,2.0,0.000526731630234
699,2622.0,1.0,1.0,9204.0,4.07955360701,0.000162603276616
700,2356.0,1.0,1.0,5857.0,4.00360252177,0.000240398854435
701,2346.0,1.0,1.0,6443.0,4.10896478122,0.000219273428743
702,2377.0,1.0,1.0,8023.0,4.03658426152,0.000182774926942
703,2668.0,1.0,1.0,9454.0,4.10852652567,0.000160627356543
704,2378.0,1.0,1.0,7933.0,4.05762957593,0.000183844392005
705,2585.0,1.0,1.0,9182.0,4.02724707779,0.000162330084961
706,2374.0,1.0,1.0,8071.0,4.01229070182,0.00017868139398
707,2364.0,1.0,1.0,6956.0,4.07687626775,0.000206748631662
708,2566.0,1.0,1.0,9029.0,4.09444602215,0.000166116764936
709,2368.0,1.0,1.0,7990.0,4.07813201617,0.000183130451128
710,2364.0,1.0,1.0,8994.0,4.08956075299,0.000166641976814
711,2381.0,1.0,1.0,8470.0,4.0986419487,0.000176711302436
712,2339.0,1.0,1.0,7859.0,4.06415352981,0.000185713467822
713,2355.0,1.0,1.0,6761.0,4.09040997486,0.000209893779498
714,2377.0,1.0,1.0,8719.0,4.10877441386,0.000171113377222
715,2626.0,1.0,1.0,9704.0,4.07034830431,0.000155457674992
716,2626.0,1.0,1.0,9244.0,4.07297877415,0.00016190240387
717,2374.0,1.0,1.0,7999.0,4.05323125422,0.000182545093417
718,2384.0,1.0,1.0,8723.0,4.0790386731,0.000172599275297
719,2380.0,1.0,1.0,8439.0,4.04557640751,0.000174943844649
720,2639.0,1.0,1.0,9369.0,4.10655801927,0.000160883761774
721,2304.0,1.0,1.0,6160.0,4.1653966831,0.00023339478249
722,2379.0,1.0,1.0,7544.0,4.08538908246,0.000189806220148
723,2352.0,1.0,1.0,7806.0,4.03993742523,0.000185889542412
724,2366.0,1.0,1.0,8819.0,4.10633521783,0.000170706099265
725,2370.0,1.0,1.0,8549.0,4.00963565191,0.000172487122598
726,2269.0,1.0,1.0,10252.0,3.41036754508,0.000147820534224
727,2373.0,1.0,1.0,8399.0,4.09244459804,0.000176794738122
728,2368.0,1.0,1.0,7298.0,4.00419246332,0.000195212191074
729,2611.0,1.0,1.0,9854.0,4.08264148069,0.000155487735868
730,2367.0,1.0,1.0,8847.0,4.07475703962,0.000169238569574
731,2362.0,1.0,1.0,7472.0,4.03843255463,0.000190213958581
732,2373.0,1.0,1.0,7546.0,3.99915274182,0.000188248575684
733,2345.0,1.0,1.0,8992.0,4.06892327794,0.000166146315963
734,2370.0,1.0,1.0,7731.0,4.05689663161,0.000187975935113
735,2322.0,1.0,1.0,5845.0,4.04680773662,0.00024538004709
736,2647.0,1.0,1.0,9331.0,4.07129307619,0.000160901595708
737,2370.0,1.0,1.0,7714.0,4.09160587312,0.000188927638783
738,2659.0,1.0,1.0,9482.0,4.10647157256,0.000159809759206
739,2348.0,1.0,1.0,6113.0,4.08609459077,0.000231454321444
740,1452.0,1.0,1.0,2711.0,4.53940149626,0.000566080745262
741,2348.0,1.0,1.0,8122.0,4.07795770286,0.000180432622577
742,2338.0,1.0,1.0,6039.0,4.10805500982,0.000237391216979
743,2355.0,1.0,1.0,7549.0,4.06924987115,0.00019066862858
744,2346.0,1.0,1.0,8257.0,4.07720588235,0.000178456947623
745,2354.0,1.0,1.0,7551.0,4.05670368808,0.000190116397417
746,2350.0,1.0,1.0,7458.0,4.03970317153,0.000190948344277
747,2359.0,1.0,1.0,8231.0,4.10943363295,0.000179318132083
748,2626.0,1.0,1.0,9881.0,4.03798764075,0.000153093252986
749,2328.0,1.0,1.0,6419.0,4.13653316037,0.000223596387047
750,2586.0,1.0,1.0,9070.0,4.10292218276,0.000165607353492
751,2371.0,1.0,1.0,7868.0,4.07072174308,0.000184789220713
752,2644.0,1.0,1.0,9893.0,4.00629049983,0.000151822438223
753,2332.0,1.0,1.0,6767.0,4.04002095338,0.000211641309308
754,2369.0,1.0,1.0,7263.0,4.02894216391,0.000194353215818
755,2595.0,1.0,1.0,9088.0,4.10412912011,0.000164375565528
756,2331.0,1.0,1.0,6124.0,4.09263807185,0.000233758171799
757,2341.0,1.0,1.0,9808.0,4.04972715395,0.000155633033087
758,2607.0,1.0,1.0,9863.0,4.05258745522,0.000154437233917
759,2366.0,1.0,1.0,8733.0,3.94142796067,0.000168516309405
760,2331.0,1.0,1.0,5716.0,4.04331022637,0.000248055842108
761,2362.0,1.0,1.0,7742.0,4.10127624537,0.000187615564747
762,2371.0,1.0,1.0,8919.0,4.07588435092,0.000168836599599
763,1976.0,1.0,1.0,7779.0,4.11307758538,0.000196750900999
764,2366.0,1.0,1.0,8533.0,4.04642398287,0.000173301810907
765,2374.0,1.0,1.0,8629.0,4.06813270624,0.000172378504502
766,2353.0,1.0,1.0,9705.0,4.02993689395,0.000155075110399
767,2317.0,1.0,1.0,5956.0,4.08076923077,0.000237820923758
768,2357.0,1.0,1.0,8195.0,4.05160666403,0.000178108258486
769,2357.0,1.0,1.0,8347.0,4.10999346832,0.000178975503759
770,2367.0,1.0,1.0,8358.0,4.0749532629,0.000177171880996
771,2622.0,1.0,1.0,9174.0,4.07934227331,0.000162815496839
772,2371.0,1.0,1.0,6993.0,4.07991534818,0.000205589082801
773,2347.0,1.0,1.0,8960.0,4.0754068864,0.000166662858807
774,2351.0,1.0,1.0,5794.0,4.0695744933,0.000241188555284
775,2368.0,1.0,1.0,8121.0,4.05935299884,0.000180890022675
776,2652.0,1.0,1.0,9494.0,4.09915940224,0.000159531403084
777,2649.0,1.0,1.0,9578.0,4.07311293268,0.000158240595675
778,2631.0,1.0,1.0,9715.0,4.06717931061,0.000155604074933
779,2326.0,1.0,1.0,6784.0,4.04110655525,0.000209753272877
780,2343.0,1.0,1.0,8175.0,4.02012377009,0.000178990372667
781,2321.0,1.0,1.0,6341.0,4.10974942554,0.000224859081115
782,2353.0,1.0,1.0,8188.0,4.06131515285,0.000178644987809
783,2644.0,1.0,1.0,9386.0,4.10748213865,0.000161248464596
784,2654.0,1.0,1.0,9630.0,4.06069767442,0.000157397483407
785,2357.0,1.0,1.0,8055.0,4.06519792226,0.000182042806962
786,2383.0,1.0,1.0,8622.0,3.99563225282,0.000171104498665
787,2369.0,1.0,1.0,7864.0,4.0717775444,0.00018592591527
788,2633.0,1.0,1.0,9295.0,4.06447025361,0.000160568492617
789,2365.0,1.0,1.0,8111.0,4.05036519245,0.000181500501544
790,2358.0,1.0,1.0,7179.0,4.03992613665,0.000201633366772
791,2376.0,1.0,1.0,8710.0,4.08189582984,0.000170912189836
792,2320.0,1.0,1.0,6267.0,4.14331491713,0.000228925074155
793,2332.0,1.0,1.0,6622.0,4.01787319549,0.000212473463538
794,2370.0,1.0,1.0,7597.0,4.09713862395,0.000189708692131
795,2371.0,1.0,1.0,8022.0,4.06344914605,0.00018312073664
796,2547.0,1.0,1.0,8912.0,4.12336448598,0.000167555141858
797,2369.0,1.0,1.0,9023.0,4.06969534124,0.000168238749121
798,2628.0,1.0,1.0,9937.0,4.03255901794,0.000152321485908
799,2354.0,1.0,1.0,8125.0,4.08817052761,0.000180055958054
800,2379.0,1.0,1.0,7367.0,4.00402125521,0.000191690025623
801,2362.0,1.0,1.0,7726.0,4.09071613141,0.000188764530082
802,2362.0,1.0,1.0,7191.0,4.02487219819,0.000197850474276
803,2382.0,1.0,1.0,8715.0,4.09098936215,0.000172020408803
804,2381.0,1.0,1.0,7338.0,4.04914630695,0.00019098845842
805,2615.0,1.0,1.0,9304.0,4.09697209578,0.000162166406578
806,2358.0,1.0,1.0,8742.0,4.10477464671,0.000171625816227
807,2685.0,1.0,1.0,9351.0,4.11060956942,0.000161352236199
808,2367.0,1.0,1.0,8845.0,4.096594221,0.00017057060503
809,2657.0,1.0,1.0,9555.0,4.0580035623,0.000157134697475
810,2350.0,1.0,1.0,8959.0,4.08140922748,0.000167986879629
811,2574.0,1.0,1.0,9057.0,4.10314100238,0.000165449233967
812,2628.0,1.0,1.0,9884.0,4.03739239258,0.000153117126539
813,2651.0,1.0,1.0,9339.0,4.1060271379,0.000161967067883
814,2372.0,1.0,1.0,7607.0,4.07388156673,0.000189069548742
815,2357.0,1.0,1.0,7539.0,4.07588075881,0.000190452818037
816,2373.0,1.0,1.0,8766.0,4.03811858175,0.000170658379755
817,2608.0,1.0,1.0,9162.0,4.10111458584,0.000164432644475
818,2348.0,1.0,1.0,8169.0,4.04045936396,0.00017847340271
819,2361.0,1.0,1.0,7717.0,4.07483681162,0.000187322981273
820,2367.0,1.0,1.0,8995.0,4.03725223555,0.00016637485517
821,95.0,1.0,1.0,28662.0,4.72604096763,7.55139565012e-05
822,55.0,1.0,1.0,16433.0,4.81587699689,0.000131290777157
823,66.0,1.0,1.0,9296.0,4.82258562172,0.000212579812295
824,88.0,1.0,1.0,1989.0,7.19850780014,0.00081385051443
825,102.0,1.0,1.0,2490.0,6.41188070002,0.000790321792188
826,115.0,1.0,1.0,1966.0,7.23299300218,0.000829852340773
